6.383276507502618813e+01,1.487587601304971585e+00
6.383887237381574664e+01,1.506634050181903328e+00
6.384457033749858823e+01,1.525806848274096739e+00
6.384980979088524577e+01,1.545109883012768526e+00
6.385453812908664872e+01,1.564544317225292636e+00
6.385869989592888629e+01,1.584107774384372114e+00
6.386223767354735514e+01,1.603793490891835427e+00
6.386509330122863304e+01,1.623589509442075807e+00
6.386720940089738718e+01,1.643478009228670933e+00
6.386853112798321774e+01,1.663434879436172187e+00
6.386900804015441224e+01,1.683429621303311308e+00
6.386859589492672740e+01,1.703425652814783309e+00
6.386725821580070317e+01,1.723381015174937358e+00
6.386496746811413772e+01,1.743249426493775456e+00
6.386170578010399623e+01,1.762981619203358941e+00
6.385746509294833118e+01,1.782526769311830739e+00
6.385224687169409208e+01,1.801833904021767019e+00
6.384606141805976165e+01,1.820853250129140566e+00
6.383892690368457323e+01,1.839537331425435296e+00
6.383086822339183186e+01,1.857841852347886791e+00
6.382191579477707677e+01,1.875726314438687092e+00
6.381210437226026500e+01,1.893154410564476198e+00
6.380147193659988858e+01,1.910094208043241704e+00
6.379005869593418510e+01,1.926518165762521217e+00
6.377790621629610257e+01,1.942403023526922512e+00
6.376505668774389335e+01,1.957729597672943633e+00
6.375155229062980311e+01,1.972482518332824286e+00
6.373743471387307835e+01,1.986649932562583043e+00
6.372274482148529984e+01,2.000223133912097495e+00
6.370752230289597406e+01,2.013196286076947672e+00
6.369180547617702359e+01,2.025566087645563229e+00
6.367563113816007103e+01,2.037331467594060808e+00
6.365903446772643548e+01,2.048493300052055321e+00
6.364204897201526023e+01,2.059054140974737379e+00
6.362470646673492780e+01,2.069017987876392350e+00
6.360703708312415472e+01,2.078390062720729681e+00
6.358906929534577301e+01,2.087176617332343831e+00
6.357082996318745671e+01,2.095384760213454545e+00
6.355234438588986023e+01,2.103022303357980682e+00
6.353363636372733936e+01,2.110097627500073347e+00
6.351472826464446797e+01,2.116619564177599333e+00
6.349564109381611843e+01,2.122597293002668195e+00
6.347639456446537309e+01,2.128040252588884851e+00
6.345700716865265179e+01,2.132958063669836868e+00
6.343749624705677803e+01,2.137360463042500491e+00
6.341787805704205994e+01,2.141257247097555272e+00
6.339816783847252424e+01,2.144658223788013185e+00
6.337837987691928276e+01,2.147573172015124765e+00
6.335852756399353325e+01,2.150011807487004489e+00
6.333862345470481614e+01,2.151983754248749658e+00
6.331867932177170388e+01,2.153498521146312239e+00
6.329870620688046046e+01,2.154565482574502866e+00
6.327871446893320950e+01,2.155193862936402471e+00
6.325871382935975618e+01,2.155392724309862729e+00
6.323871341459088313e+01,2.155170956878013300e+00
6.321872179580665829e+01,2.154537271735362580e+00
6.319874702611963357e+01,2.153500196425541802e+00
6.317879667526207044e+01,2.152068070952060985e+00
6.315887786172666551e+01,2.150249044824927402e+00
6.313899728311708515e+01,2.148051077345339177e+00
6.311916124415657237e+01,2.145481937896442037e+00
6.309937568280735576e+01,2.142549207203221062e+00
6.307964619456819833e+01,2.139260279332182435e+00
6.305997805506872567e+01,2.135622364302851128e+00
6.304037624107304083e+01,2.131642491200390399e+00
6.302084544999951987e+01,2.127327511693806628e+00
6.300139011805785572e+01,2.122684103877328532e+00
6.298201443709833569e+01,2.117718776364126310e+00
6.296272237026274610e+01,2.112437872571500730e+00
6.294351766652044233e+01,2.106847575145383455e+00
6.292440387416791481e+01,2.100953910479633091e+00
6.290538435336473100e+01,2.094762753292106705e+00
6.288646228777407288e+01,2.088279831225348104e+00
6.286764069537121458e+01,2.081510729444527197e+00
6.284892243847883719e+01,2.074460895209731426e+00
6.283031023308409146e+01,2.067135642403295837e+00
