5.599259669752039770e+01,1.093284288588074332e-01
5.592588683634629376e+01,1.097334513051634181e-01
5.585917588399425426e+01,1.098715291433492863e-01
5.579246489069076631e+01,1.097518501711746280e-01
5.572575482169847305e+01,1.093838480717613665e-01
5.565904649551899297e+01,1.087769916621898619e-01
5.559234064527803554e+01,1.079409453889543791e-01
5.552563788444847148e+01,1.068854328414859112e-01
5.545893876621893526e+01,1.056204226711909139e-01
5.539224372846743449e+01,1.041559091081819544e-01
5.532555311757260341e+01,1.025019637095222480e-01
5.525886719248806855e+01,1.006687193995764035e-01
5.519218612913162048e+01,9.866635462357885300e-02
5.512551002505250608e+01,9.650507762712956517e-02
5.505883890433958072e+01,9.419511087309571928e-02
5.499217273812860185e+01,9.174677190107749514e-02
5.492551139017739104e+01,8.917008535260113888e-02
5.485885471074045228e+01,8.647532269036664609e-02
5.479220248251871084e+01,8.367261236100570487e-02
5.472555444162575355e+01,8.077202213457711222e-02
5.465891028315874678e+01,7.778354470602699688e-02
5.459226966675522164e+01,7.471708352772381267e-02
5.452563222210260108e+01,7.158243888438030333e-02
5.445899755436764167e+01,6.838929422152251192e-02
5.439236524951546414e+01,6.514720273865272360e-02
5.432573487948813806e+01,6.186557425812737321e-02
5.425910600721560684e+01,5.855366238083437730e-02
5.419247819143247824e+01,5.522055193972402742e-02
5.412585099127672095e+01,5.187514676223980298e-02
5.405922397064806262e+01,4.852615775277212273e-02
5.399259670230602381e+01,4.518209130627679621e-02
5.392596877168926284e+01,4.185123806418917375e-02
5.385933978044101167e+01,3.854166202383055295e-02
5.379270934955028594e+01,3.526119146702288987e-02
5.372607712238279021e+01,3.201740584187992567e-02
5.365944276722617445e+01,2.881762708831288669e-02
5.359280597949829428e+01,2.566891080878157608e-02
5.352616648364257657e+01,2.257803728935964260e-02
5.345952403468361780e+01,1.955150294542966696e-02
5.339287841944273083e+01,1.659551220131528365e-02
5.332622945741668019e+01,1.371596981322083589e-02
5.325957700132359918e+01,1.091847364491287282e-02
5.319292093732377680e+01,8.208307905355431006e-03
5.312626118492374161e+01,5.590436857303623767e-03
5.305959769657520297e+01,3.069499005525470111e-03
5.299293045698127713e+01,6.498017729323929837e-04
5.292625948212526765e+01,-1.664683327501833513e-03
5.285958481803784537e+01,-3.870325017717157583e-03
5.279290653932093846e+01,-5.963836069560364550e-03
5.272622474744748899e+01,-7.942276603520953548e-03
5.265953956885761755e+01,-9.803056865504896147e-03
5.259285115287303825e+01,-1.154393947652765547e-02
5.252615966945219839e+01,-1.316304115080502678e-02
5.245946530680972586e+01,-1.465883387833854558e-02
5.239276826892417205e+01,-1.603014556868423771e-02
5.232606877295870618e+01,-1.727616015316267573e-02
5.225936704661953058e+01,-1.839641714335419481e-02
5.219266332547711329e+01,-1.939081064425131340e-02
5.212595785027528450e+01,-2.025958782091166754e-02
5.205925086425276049e+01,-2.100334681797150216e-02
5.199254261050200654e+01,-2.162303413173778319e-02
5.192583332938888674e+01,-2.211994143495986734e-02
5.185912325605691109e+01,-2.249570185468165173e-02
5.179241261803809948e+01,-2.275228570381155474e-02
5.172570163299243973e+01,-2.289199566720965043e-02
5.165899050659591296e+01,-2.291746144322307985e-02
5.159227943059668320e+01,-2.283163384161107645e-02
5.152556858105688775e+01,-2.263777833876938483e-02
5.145885811679658417e+01,-2.233946809108529330e-02
5.139214817805432034e+01,-2.194057640706828516e-02
5.132543888537742305e+01,-2.144526867868149639e-02
5.125873033875291185e+01,-2.085799377202922703e-02
5.119202261698827527e+01,-2.018347487725410602e-02
5.112531577734907273e+01,-1.942669981717391053e-02
5.105860985545839981e+01,-1.859291081389157288e-02
5.099190486546073231e+01,-1.768759371243830078e-02
5.092520080045061093e+01,-1.671646666049158431e-02
5.085849763316399219e+01,-1.568546824361766179e-02
5.079179531692757621e+01,-1.460074507675221053e-02
5.072509378685857939e+01,-1.346863885539066955e-02
5.065839296130468483e+01,-1.229567287618791964e-02
5.059169275417900735e+01,-1.108851555798285801e-02
5.052499304760032572e+01,-9.854029867356513261e-03
5.045829372102137711e+01,-8.599195873752209923e-03
5.039159464473871708e+01,-7.331115915338332067e-03
5.032489568223532928e+01,-6.056998760708017480e-03
5.025819669426766012e+01,-4.784139283095473032e-03
5.019149754072789449e+01,-3.519903002380441338e-03
5.012479808347553956e+01,-2.271708013120214004e-03
5.005809818705740355e+01,-1.047026969672096471e-03
4.999139772972809226e+01,1.467034679393709620e-04
4.992469659565035300e+01,1.302022860611873334e-03
4.985799468259016720e+01,2.411496267462208583e-03
4.979129190470820276e+01,3.467735113834404578e-03
4.972458819516680251e+01,4.463418524187997075e-03
4.965788350850532851e+01,5.391315434541325488e-03
4.959117782264447527e+01,6.244308558000675677e-03
4.952447114094766789e+01,7.015415512314475237e-03
4.945776349396653160e+01,7.697810669492128645e-03
4.939105494087540649e+01,8.284846630740182530e-03
4.932434557057764835e+01,8.770074509748551628e-03
4.925763550264034762e+01,9.147261104173475682e-03
4.919092488796105300e+01,9.410401269907778948e-03
4.912421390881517880e+01,9.553724583228971612e-03
4.905750277865256948e+01,9.571692936454332182e-03
4.899079174159796679e+01,9.458981672545772532e-03
4.892408107407825923e+01,9.210408538464172346e-03
4.885737108189872657e+01,8.820858680022030870e-03
4.879066210532783288e+01,8.285030291441047162e-03
4.872395452648695624e+01,7.596961627923385328e-03
4.865724879132521608e+01,6.748930115378000763e-03
4.859054547484140585e+01,5.728437591517213968e-03
4.852384555871434202e+01,4.506540120608166534e-03
4.845715072668423318e+01,3.032974163693838345e-03
4.839045952137738738e+01,1.402440236430473747e-03
4.832376989988387095e+01,-2.918397332956373827e-04
4.825708067932061596e+01,-2.001862689216216303e-03
4.819039099623920208e+01,-3.693724522117245498e-03
4.812370017658062693e+01,-5.340121628402730650e-03
4.805700769526632143e+01,-6.917696483979356679e-03
4.799031316035481609e+01,-8.405826795238567628e-03
